sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2025-01-01T12:29:43;98504.72;;;4.55;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:32:10;98496.19;;;4.45;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:34:40;98487.66;;;4.43;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:37:07;98484.03;;;4.44;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:39:37;98474.44;;;4.51;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:42:03;98476.41;;;4.57;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:44:35;98473.06;;;4.71;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:47:02;98455.63;;;4.70;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:49:33;98449.69;;;4.68;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:51:59;98449.03;;;4.74;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:54:31;98448.19;;;4.73;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:56:57;98436.16;;;4.79;100.00
113;BME280;45999;48.808;9.182;2025-01-01T12:59:28;98439.75;;;4.78;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:01:54;98432.78;;;4.93;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:04:25;98425.00;;;4.99;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:06:52;98424.13;;;5.07;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:09:24;98418.66;;;5.31;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:11:50;98414.72;;;5.27;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:14:21;98400.16;;;5.39;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:16:47;98398.50;;;5.38;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:19:19;98395.50;;;5.41;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:21:45;98385.59;;;5.43;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:24:15;98377.31;;;5.46;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:26:41;98381.81;;;5.60;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:29:11;98368.84;;;5.36;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:31:36;98367.75;;;5.30;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:34:06;98355.25;;;5.47;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:36:32;98351.84;;;5.24;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:39:02;98348.22;;;5.25;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:41:32;98340.59;;;5.30;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:44:03;98340.22;;;5.33;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:46:30;98330.75;;;5.38;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:49:00;98319.72;;;5.20;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:51:26;98317.84;;;5.43;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:53:56;98317.41;;;5.69;100.00
113;BME280;45999;48.808;9.182;2025-01-01T13:56:22;98306.44;;;5.80;98.02
113;BME280;45999;48.808;9.182;2025-01-01T13:58:52;98304.34;;;6.40;85.57
113;BME280;45999;48.808;9.182;2025-01-01T14:01:17;98291.91;;;6.55;80.49
113;BME280;45999;48.808;9.182;2025-01-01T14:03:47;98282.84;;;6.64;79.69
113;BME280;45999;48.808;9.182;2025-01-01T14:06:12;98275.09;;;7.32;63.67
113;BME280;45999;48.808;9.182;2025-01-01T14:08:42;98267.16;;;8.60;54.89
113;BME280;45999;48.808;9.182;2025-01-01T14:11:08;98269.84;;;8.66;51.88
113;BME280;45999;48.808;9.182;2025-01-01T14:13:38;98266.38;;;9.31;47.39
113;BME280;45999;48.808;9.182;2025-01-01T14:16:04;98260.47;;;9.35;46.91
113;BME280;45999;48.808;9.182;2025-01-01T14:18:35;98259.97;;;9.71;44.83
113;BME280;45999;48.808;9.182;2025-01-01T14:21:01;98246.22;;;10.06;44.13
113;BME280;45999;48.808;9.182;2025-01-01T14:23:30;98242.03;;;9.60;44.65
113;BME280;45999;48.808;9.182;2025-01-01T14:25:56;98247.38;;;9.53;44.04
113;BME280;45999;48.808;9.182;2025-01-01T14:28:26;98247.97;;;9.55;43.72
113;BME280;45999;48.808;9.182;2025-01-01T14:30:52;98232.84;;;9.69;43.47
113;BME280;45999;48.808;9.182;2025-01-01T14:33:22;98241.03;;;9.54;42.60
113;BME280;45999;48.808;9.182;2025-01-01T14:35:49;98244.91;;;9.52;42.61
113;BME280;45999;48.808;9.182;2025-01-01T14:38:19;98251.66;;;9.48;44.00
113;BME280;45999;48.808;9.182;2025-01-01T14:40:44;98258.91;;;9.85;41.03
113;BME280;45999;48.808;9.182;2025-01-01T14:43:15;98257.91;;;9.86;41.34
113;BME280;45999;48.808;9.182;2025-01-01T14:45:41;98261.53;;;9.98;39.99
113;BME280;45999;48.808;9.182;2025-01-01T14:48:12;98262.84;;;9.56;41.74
113;BME280;45999;48.808;9.182;2025-01-01T14:50:37;98269.81;;;9.51;40.81
113;BME280;45999;48.808;9.182;2025-01-01T14:53:07;98263.53;;;8.87;44.35
113;BME280;45999;48.808;9.182;2025-01-01T14:55:33;98264.53;;;9.05;41.86
113;BME280;45999;48.808;9.182;2025-01-01T14:58:03;98263.53;;;8.93;43.04
113;BME280;45999;48.808;9.182;2025-01-01T15:00:28;98255.59;;;8.93;43.68
113;BME280;45999;48.808;9.182;2025-01-01T15:02:59;98257.16;;;9.53;40.13
113;BME280;45999;48.808;9.182;2025-01-01T15:05:25;98264.16;;;9.15;41.87
113;BME280;45999;48.808;9.182;2025-01-01T15:07:56;98254.75;;;9.32;40.98
113;BME280;45999;48.808;9.182;2025-01-01T15:10:22;98253.94;;;8.86;43.72
113;BME280;45999;48.808;9.182;2025-01-01T15:12:53;98236.00;;;8.88;43.12
113;BME280;45999;48.808;9.182;2025-01-01T15:15:20;98241.91;;;8.83;42.48
113;BME280;45999;48.808;9.182;2025-01-01T15:17:49;98245.34;;;8.64;44.16
113;BME280;45999;48.808;9.182;2025-01-01T15:20:15;98247.19;;;8.90;41.85
113;BME280;45999;48.808;9.182;2025-01-01T15:22:45;98243.53;;;8.97;41.86
113;BME280;45999;48.808;9.182;2025-01-01T15:25:11;98238.47;;;8.96;41.03
113;BME280;45999;48.808;9.182;2025-01-01T15:27:41;98242.09;;;9.14;41.31
113;BME280;45999;48.808;9.182;2025-01-01T15:30:07;98242.91;;;8.76;43.12
113;BME280;45999;48.808;9.182;2025-01-01T15:32:36;98237.03;;;8.93;41.42
113;BME280;45999;48.808;9.182;2025-01-01T15:35:02;98229.25;;;8.66;42.53
113;BME280;45999;48.808;9.182;2025-01-01T15:37:32;98235.94;;;8.42;42.95
113;BME280;45999;48.808;9.182;2025-01-01T15:39:58;98241.44;;;8.34;42.09
113;BME280;45999;48.808;9.182;2025-01-01T15:42:28;98232.53;;;8.81;41.07
113;BME280;45999;48.808;9.182;2025-01-01T15:44:53;98229.88;;;8.55;41.80
113;BME280;45999;48.808;9.182;2025-01-01T15:47:23;98226.22;;;8.69;41.99
113;BME280;45999;48.808;9.182;2025-01-01T15:49:49;98224.97;;;8.97;41.10
113;BME280;45999;48.808;9.182;2025-01-01T15:52:19;98228.44;;;9.11;40.71
113;BME280;45999;48.808;9.182;2025-01-01T15:54:45;98231.28;;;8.90;41.14
113;BME280;45999;48.808;9.182;2025-01-01T15:57:15;98233.13;;;9.22;40.01
113;BME280;45999;48.808;9.182;2025-01-01T15:59:41;98210.28;;;9.08;40.14
113;BME280;45999;48.808;9.182;2025-01-01T16:02:11;98224.16;;;9.23;39.25
113;BME280;45999;48.808;9.182;2025-01-01T16:04:38;98217.63;;;9.06;40.53
113;BME280;45999;48.808;9.182;2025-01-01T16:07:08;98212.94;;;8.95;40.54
113;BME280;45999;48.808;9.182;2025-01-01T16:09:35;98208.06;;;9.05;39.82
113;BME280;45999;48.808;9.182;2025-01-01T16:12:05;98221.31;;;8.85;40.53
113;BME280;45999;48.808;9.182;2025-01-01T16:14:31;98228.44;;;9.11;39.09
113;BME280;45999;48.808;9.182;2025-01-01T16:17:03;98219.88;;;9.09;40.03
113;BME280;45999;48.808;9.182;2025-01-01T16:19:29;98210.66;;;9.31;38.82
113;BME280;45999;48.808;9.182;2025-01-01T16:21:59;98217.25;;;9.09;39.34
113;BME280;45999;48.808;9.182;2025-01-01T16:24:26;98218.03;;;9.16;38.81
113;BME280;45999;48.808;9.182;2025-01-01T16:26:55;98214.13;;;9.25;39.26
113;BME280;45999;48.808;9.182;2025-01-01T16:29:21;98220.47;;;9.24;40.22
113;BME280;45999;48.808;9.182;2025-01-01T16:31:51;98217.19;;;9.22;39.65
113;BME280;45999;48.808;9.182;2025-01-01T16:34:16;98216.81;;;9.05;39.03
113;BME280;45999;48.808;9.182;2025-01-01T16:36:46;98210.47;;;9.19;39.13
113;BME280;45999;48.808;9.182;2025-01-01T16:39:14;98202.09;;;9.22;39.64
113;BME280;45999;48.808;9.182;2025-01-01T16:41:44;98202.94;;;9.03;39.65
113;BME280;45999;48.808;9.182;2025-01-01T16:44:09;98197.63;;;9.16;38.86
113;BME280;45999;48.808;9.182;2025-01-01T16:46:39;98198.81;;;9.27;38.28
113;BME280;45999;48.808;9.182;2025-01-01T16:49:05;98202.13;;;9.16;38.47
113;BME280;45999;48.808;9.182;2025-01-01T16:51:35;98197.41;;;9.18;38.76
113;BME280;45999;48.808;9.182;2025-01-01T16:54:00;98209.69;;;9.06;39.73
113;BME280;45999;48.808;9.182;2025-01-01T16:56:30;98193.94;;;9.24;38.52
113;BME280;45999;48.808;9.182;2025-01-01T16:58:56;98194.97;;;9.23;38.23
113;BME280;45999;48.808;9.182;2025-01-01T17:01:27;98198.59;;;9.35;38.47
113;BME280;45999;48.808;9.182;2025-01-01T17:03:53;98196.63;;;9.11;39.04
113;BME280;45999;48.808;9.182;2025-01-01T17:06:23;98194.81;;;9.05;39.69
113;BME280;45999;48.808;9.182;2025-01-01T17:08:49;98181.94;;;9.02;40.16
113;BME280;45999;48.808;9.182;2025-01-01T17:11:18;98193.13;;;9.10;39.34
113;BME280;45999;48.808;9.182;2025-01-01T17:13:44;98197.47;;;8.92;39.48
113;BME280;45999;48.808;9.182;2025-01-01T17:16:14;98194.34;;;9.21;38.43
113;BME280;45999;48.808;9.182;2025-01-01T17:18:39;98201.09;;;9.10;38.35
113;BME280;45999;48.808;9.182;2025-01-01T17:21:09;98188.06;;;9.09;38.50
113;BME280;45999;48.808;9.182;2025-01-01T17:23:35;98192.94;;;9.12;39.46
113;BME280;45999;48.808;9.182;2025-01-01T17:26:05;98192.34;;;9.10;38.38
113;BME280;45999;48.808;9.182;2025-01-01T17:28:31;98173.09;;;9.34;38.00
113;BME280;45999;48.808;9.182;2025-01-01T17:31:01;98180.78;;;9.68;36.86
113;BME280;45999;48.808;9.182;2025-01-01T17:33:27;98178.16;;;9.55;37.78
113;BME280;45999;48.808;9.182;2025-01-01T17:35:56;98181.00;;;9.53;38.20
113;BME280;45999;48.808;9.182;2025-01-01T17:38:22;98182.25;;;9.51;36.83
113;BME280;45999;48.808;9.182;2025-01-01T17:40:52;98175.03;;;9.64;36.23
113;BME280;45999;48.808;9.182;2025-01-01T17:43:17;98180.00;;;9.54;36.91
113;BME280;45999;48.808;9.182;2025-01-01T17:45:48;98176.56;;;9.47;36.89
113;BME280;45999;48.808;9.182;2025-01-01T17:48:14;98200.38;;;9.60;36.44
113;BME280;45999;48.808;9.182;2025-01-01T17:50:43;98179.91;;;9.74;36.41
113;BME280;45999;48.808;9.182;2025-01-01T17:53:09;98193.47;;;9.46;37.29
113;BME280;45999;48.808;9.182;2025-01-01T17:55:39;98191.84;;;9.45;36.74
113;BME280;45999;48.808;9.182;2025-01-01T17:58:04;98173.50;;;9.37;37.13
113;BME280;45999;48.808;9.182;2025-01-01T18:00:34;98175.34;;;9.37;37.55
113;BME280;45999;48.808;9.182;2025-01-01T18:03:00;98172.09;;;9.22;38.60
113;BME280;45999;48.808;9.182;2025-01-01T18:05:30;98167.00;;;9.27;37.86
113;BME280;45999;48.808;9.182;2025-01-01T18:07:56;98155.56;;;9.33;37.70
113;BME280;45999;48.808;9.182;2025-01-01T18:10:25;98156.81;;;9.24;37.95
113;BME280;45999;48.808;9.182;2025-01-01T18:12:51;98153.59;;;8.96;38.79
113;BME280;45999;48.808;9.182;2025-01-01T18:15:21;98161.56;;;8.89;39.26
113;BME280;45999;48.808;9.182;2025-01-01T18:17:47;98150.78;;;8.78;38.74
113;BME280;45999;48.808;9.182;2025-01-01T18:20:16;98149.16;;;8.70;39.51
113;BME280;45999;48.808;9.182;2025-01-01T18:22:42;98149.13;;;8.83;38.68
113;BME280;45999;48.808;9.182;2025-01-01T18:25:12;98152.41;;;8.66;40.34
113;BME280;45999;48.808;9.182;2025-01-01T18:27:38;98153.63;;;8.57;39.17
113;BME280;45999;48.808;9.182;2025-01-01T18:30:07;98160.34;;;8.53;39.60
113;BME280;45999;48.808;9.182;2025-01-01T18:32:34;98161.16;;;8.34;40.68
113;BME280;45999;48.808;9.182;2025-01-01T18:35:04;98157.88;;;8.38;41.40
113;BME280;45999;48.808;9.182;2025-01-01T18:37:31;98159.72;;;8.38;40.11
113;BME280;45999;48.808;9.182;2025-01-01T18:40:02;98161.97;;;8.47;39.79
113;BME280;45999;48.808;9.182;2025-01-01T18:42:29;98154.84;;;8.48;39.90
113;BME280;45999;48.808;9.182;2025-01-01T18:45:02;98159.13;;;8.62;39.81
113;BME280;45999;48.808;9.182;2025-01-01T18:47:30;98159.75;;;8.57;40.59
113;BME280;45999;48.808;9.182;2025-01-01T18:50:02;98160.31;;;8.33;41.89
113;BME280;45999;48.808;9.182;2025-01-01T18:52:29;98159.72;;;8.31;40.96
113;BME280;45999;48.808;9.182;2025-01-01T18:54:59;98156.69;;;8.34;40.72
113;BME280;45999;48.808;9.182;2025-01-01T18:57:25;98153.41;;;8.39;40.87
113;BME280;45999;48.808;9.182;2025-01-01T18:59:56;98145.41;;;8.19;41.57
113;BME280;45999;48.808;9.182;2025-01-01T19:02:22;98153.53;;;8.18;41.27
113;BME280;45999;48.808;9.182;2025-01-01T19:04:52;98143.97;;;8.17;41.73
113;BME280;45999;48.808;9.182;2025-01-01T19:07:18;98134.44;;;8.22;40.88
113;BME280;45999;48.808;9.182;2025-01-01T19:09:48;98135.00;;;8.11;41.44
113;BME280;45999;48.808;9.182;2025-01-01T19:12:14;98140.22;;;7.79;43.11
113;BME280;45999;48.808;9.182;2025-01-01T19:14:44;98143.06;;;7.77;42.72
113;BME280;45999;48.808;9.182;2025-01-01T19:17:10;98139.25;;;7.99;42.02
113;BME280;45999;48.808;9.182;2025-01-01T19:19:40;98140.19;;;7.66;44.22
113;BME280;45999;48.808;9.182;2025-01-01T19:22:09;98131.84;;;7.69;43.25
113;BME280;45999;48.808;9.182;2025-01-01T19:24:41;98121.41;;;7.54;44.41
113;BME280;45999;48.808;9.182;2025-01-01T19:27:09;98112.09;;;7.65;44.01
113;BME280;45999;48.808;9.182;2025-01-01T19:29:40;98110.94;;;7.87;43.40
113;BME280;45999;48.808;9.182;2025-01-01T19:32:08;98101.94;;;7.75;43.61
113;BME280;45999;48.808;9.182;2025-01-01T19:34:40;98106.75;;;7.52;45.01
113;BME280;45999;48.808;9.182;2025-01-01T19:37:11;98106.38;;;7.55;44.78
113;BME280;45999;48.808;9.182;2025-01-01T19:39:41;98102.94;;;7.67;44.70
113;BME280;45999;48.808;9.182;2025-01-01T19:42:07;98108.91;;;7.95;43.17
113;BME280;45999;48.808;9.182;2025-01-01T19:44:37;98101.78;;;7.96;43.21
113;BME280;45999;48.808;9.182;2025-01-01T19:47:04;98110.38;;;8.11;43.43
113;BME280;45999;48.808;9.182;2025-01-01T19:49:35;98107.53;;;8.19;43.04
113;BME280;45999;48.808;9.182;2025-01-01T19:52:04;98105.66;;;8.06;43.91
113;BME280;45999;48.808;9.182;2025-01-01T19:54:35;98108.72;;;7.97;43.62
113;BME280;45999;48.808;9.182;2025-01-01T19:57:03;98107.31;;;8.01;43.67
113;BME280;45999;48.808;9.182;2025-01-01T19:59:35;98106.28;;;8.02;44.11
113;BME280;45999;48.808;9.182;2025-01-01T20:02:03;98119.50;;;8.02;43.35
113;BME280;45999;48.808;9.182;2025-01-01T20:04:33;98114.84;;;8.17;43.33
113;BME280;45999;48.808;9.182;2025-01-01T20:07:01;98106.13;;;8.42;43.02
113;BME280;45999;48.808;9.182;2025-01-01T20:09:33;98096.75;;;8.40;42.53
113;BME280;45999;48.808;9.182;2025-01-01T20:12:03;98096.94;;;8.58;42.58
113;BME280;45999;48.808;9.182;2025-01-01T20:14:36;98091.66;;;8.38;43.20
113;BME280;45999;48.808;9.182;2025-01-01T20:17:02;98086.38;;;8.25;43.74
113;BME280;45999;48.808;9.182;2025-01-01T20:19:34;98077.59;;;8.25;44.47
113;BME280;45999;48.808;9.182;2025-01-01T20:22:00;98077.41;;;8.39;43.23
113;BME280;45999;48.808;9.182;2025-01-01T20:24:32;98073.31;;;8.50;43.48
113;BME280;45999;48.808;9.182;2025-01-01T20:27:01;98063.72;;;8.16;45.03
113;BME280;45999;48.808;9.182;2025-01-01T20:29:32;98072.66;;;8.09;45.44
113;BME280;45999;48.808;9.182;2025-01-01T20:31:59;98074.09;;;8.11;44.32
113;BME280;45999;48.808;9.182;2025-01-01T20:34:30;98081.81;;;8.06;45.18
113;BME280;45999;48.808;9.182;2025-01-01T20:36:56;98081.44;;;8.09;44.83
113;BME280;45999;48.808;9.182;2025-01-01T20:39:26;98073.34;;;8.30;43.89
113;BME280;45999;48.808;9.182;2025-01-01T20:41:52;98080.63;;;7.96;45.23
113;BME280;45999;48.808;9.182;2025-01-01T20:44:23;98076.72;;;7.79;45.40
113;BME280;45999;48.808;9.182;2025-01-01T20:46:49;98066.50;;;7.63;46.07
113;BME280;45999;48.808;9.182;2025-01-01T20:49:18;98072.81;;;7.62;45.71
113;BME280;45999;48.808;9.182;2025-01-01T20:51:46;98068.53;;;7.67;45.76
113;BME280;45999;48.808;9.182;2025-01-01T20:54:16;98069.13;;;7.56;45.89
113;BME280;45999;48.808;9.182;2025-01-01T20:56:42;98057.09;;;7.54;45.84
113;BME280;45999;48.808;9.182;2025-01-01T20:59:13;98057.13;;;7.60;46.16
113;BME280;45999;48.808;9.182;2025-01-01T21:01:39;98045.84;;;7.32;47.49
113;BME280;45999;48.808;9.182;2025-01-01T21:04:08;98054.38;;;7.21;49.07
113;BME280;45999;48.808;9.182;2025-01-01T21:06:34;98048.19;;;7.08;48.86
113;BME280;45999;48.808;9.182;2025-01-01T21:09:04;98052.69;;;7.14;47.90
113;BME280;45999;48.808;9.182;2025-01-01T21:11:31;98045.34;;;7.03;47.93
113;BME280;45999;48.808;9.182;2025-01-01T21:14:01;98048.59;;;6.98;49.34
113;BME280;45999;48.808;9.182;2025-01-01T21:16:28;98045.16;;;7.11;48.29
113;BME280;45999;48.808;9.182;2025-01-01T21:18:59;98033.91;;;6.96;48.85
113;BME280;45999;48.808;9.182;2025-01-01T21:21:25;98031.75;;;6.72;49.44
113;BME280;45999;48.808;9.182;2025-01-01T21:23:55;98031.31;;;6.62;51.40
113;BME280;45999;48.808;9.182;2025-01-01T21:26:20;98020.63;;;7.30;48.46
113;BME280;45999;48.808;9.182;2025-01-01T21:28:50;98022.69;;;7.47;47.54
113;BME280;45999;48.808;9.182;2025-01-01T21:31:16;98016.06;;;7.97;46.02
113;BME280;45999;48.808;9.182;2025-01-01T21:33:46;98021.59;;;8.21;45.33
113;BME280;45999;48.808;9.182;2025-01-01T21:36:12;98024.59;;;7.86;47.76
113;BME280;45999;48.808;9.182;2025-01-01T21:38:42;98025.00;;;7.76;47.60
113;BME280;45999;48.808;9.182;2025-01-01T21:41:07;98011.56;;;7.91;46.78
113;BME280;45999;48.808;9.182;2025-01-01T21:43:37;98020.75;;;8.14;44.93
113;BME280;45999;48.808;9.182;2025-01-01T21:46:03;98008.53;;;8.20;45.60
113;BME280;45999;48.808;9.182;2025-01-01T21:48:33;98018.88;;;8.54;44.56
113;BME280;45999;48.808;9.182;2025-01-01T21:50:58;98017.66;;;8.63;44.14
113;BME280;45999;48.808;9.182;2025-01-01T21:53:28;98021.34;;;8.49;44.56
113;BME280;45999;48.808;9.182;2025-01-01T21:55:55;98009.97;;;8.35;45.23
113;BME280;45999;48.808;9.182;2025-01-01T21:58:25;98012.81;;;8.21;45.84
113;BME280;45999;48.808;9.182;2025-01-01T22:00:51;98006.91;;;8.06;46.77
113;BME280;45999;48.808;9.182;2025-01-01T22:03:22;98010.97;;;8.15;45.11
113;BME280;45999;48.808;9.182;2025-01-01T22:05:48;98003.66;;;8.23;45.35
113;BME280;45999;48.808;9.182;2025-01-01T22:08:17;97998.16;;;8.31;45.02
113;BME280;45999;48.808;9.182;2025-01-01T22:10:43;97998.34;;;8.43;43.94
113;BME280;45999;48.808;9.182;2025-01-01T22:13:13;97996.44;;;8.63;43.46
113;BME280;45999;48.808;9.182;2025-01-01T22:15:38;97993.44;;;8.40;44.71
113;BME280;45999;48.808;9.182;2025-01-01T22:18:08;97996.72;;;8.09;45.50
113;BME280;45999;48.808;9.182;2025-01-01T22:20:34;97982.88;;;8.20;45.50
113;BME280;45999;48.808;9.182;2025-01-01T22:23:05;97986.94;;;8.16;45.67
113;BME280;45999;48.808;9.182;2025-01-01T22:25:31;97986.94;;;7.97;46.65
113;BME280;45999;48.808;9.182;2025-01-01T22:28:00;97984.28;;;7.84;46.88
113;BME280;45999;48.808;9.182;2025-01-01T22:30:26;97984.69;;;7.81;46.75
113;BME280;45999;48.808;9.182;2025-01-01T22:32:56;97986.13;;;7.64;47.62
113;BME280;45999;48.808;9.182;2025-01-01T22:35:23;97983.28;;;7.91;46.23
113;BME280;45999;48.808;9.182;2025-01-01T22:37:53;97984.50;;;7.95;46.86
113;BME280;45999;48.808;9.182;2025-01-01T22:40:18;97982.25;;;7.92;45.99
113;BME280;45999;48.808;9.182;2025-01-01T22:42:48;97977.38;;;7.89;46.28
113;BME280;45999;48.808;9.182;2025-01-01T22:45:14;97967.00;;;7.75;47.74
113;BME280;45999;48.808;9.182;2025-01-01T22:47:45;97964.72;;;7.59;48.04
113;BME280;45999;48.808;9.182;2025-01-01T22:50:10;97959.25;;;7.60;47.88
113;BME280;45999;48.808;9.182;2025-01-01T22:52:40;97954.38;;;7.64;47.87
113;BME280;45999;48.808;9.182;2025-01-01T22:55:06;97959.88;;;7.75;47.68
113;BME280;45999;48.808;9.182;2025-01-01T22:57:36;97951.31;;;8.06;47.13
113;BME280;45999;48.808;9.182;2025-01-01T23:00:09;97944.19;;;7.87;47.77
113;BME280;45999;48.808;9.182;2025-01-01T23:02:41;97941.75;;;8.05;46.69
113;BME280;45999;48.808;9.182;2025-01-01T23:05:08;97941.50;;;8.13;46.63
113;BME280;45999;48.808;9.182;2025-01-01T23:07:44;97931.94;;;8.12;47.49
113;BME280;45999;48.808;9.182;2025-01-01T23:10:11;97926.66;;;8.25;46.68
113;BME280;45999;48.808;9.182;2025-01-01T23:12:42;97922.19;;;8.25;47.37
113;BME280;45999;48.808;9.182;2025-01-01T23:15:09;97918.50;;;8.20;47.19
113;BME280;45999;48.808;9.182;2025-01-01T23:17:40;97908.66;;;8.40;46.40
113;BME280;45999;48.808;9.182;2025-01-01T23:20:05;97916.22;;;8.43;46.12
113;BME280;45999;48.808;9.182;2025-01-01T23:22:36;97905.34;;;8.64;44.73
113;BME280;45999;48.808;9.182;2025-01-01T23:25:06;97905.03;;;8.41;45.97
113;BME280;45999;48.808;9.182;2025-01-01T23:27:36;97906.81;;;8.53;45.02
113;BME280;45999;48.808;9.182;2025-01-01T23:30:03;97895.69;;;8.19;47.79
113;BME280;45999;48.808;9.182;2025-01-01T23:32:33;97885.00;;;8.45;46.23
113;BME280;45999;48.808;9.182;2025-01-01T23:34:59;97888.38;;;8.71;45.00
113;BME280;45999;48.808;9.182;2025-01-01T23:37:29;97885.13;;;8.69;46.24
113;BME280;45999;48.808;9.182;2025-01-01T23:39:55;97883.06;;;8.78;45.02
113;BME280;45999;48.808;9.182;2025-01-01T23:42:24;97868.09;;;8.90;45.24
113;BME280;45999;48.808;9.182;2025-01-01T23:44:50;97869.97;;;9.20;44.15
113;BME280;45999;48.808;9.182;2025-01-01T23:47:20;97859.97;;;9.16;43.98
113;BME280;45999;48.808;9.182;2025-01-01T23:49:46;97866.91;;;9.17;44.83
113;BME280;45999;48.808;9.182;2025-01-01T23:52:15;97854.78;;;9.27;43.28
113;BME280;45999;48.808;9.182;2025-01-01T23:54:41;97854.03;;;9.45;43.84
113;BME280;45999;48.808;9.182;2025-01-01T23:57:11;97861.31;;;9.31;44.79
113;BME280;45999;48.808;9.182;2025-01-01T23:59:36;97860.88;;;9.34;44.21
